accidentindicator	address_id	agencyid	fineamt	location	objectid	penalty1	penalty2	row_	streetsegid	ticketissuedate	tickettype	totalpaid	violationcode	violationdesc	xcoord	y	ycoord	filename	﻿x
False	288753.0	25.0	150.0	600 BLK NEW YORK AVE NE E/B	4077938			3976986	14658.0	2015-09-16T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_September_2015.csv	-76.995608706
False	812484.0	25.0	100.0	600 BLK MISSOURI AVE NW SE/B	447661			3103165	10729.0	2014-06-04T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398103.155	38.9589778688	143451.715	Moving_Violations_in_June_2014.csv	-77.0218875811
False	809933.0	25.0	150.0	S CAPITOL RAMP S/B BEFORE I ST SW	1754817	150.0		3299406	8491.0	2014-10-12T00:00:00.000Z	Photo	300.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399203.562	38.87981334	134663.6004	Moving_Violations_in_October_2014.csv	-77.0091811775
False	808095.0	25.0	150.0	NEW YORK AVE. W/B @ NEW JERSEY NW	3504872			2597405	6936.0	2012-09-10T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	398718.3825	38.9053692656	137500.5724	Moving_Violations_in_September_2012.csv	-77.0147781328
False		25.0	100.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2640988			327610	14746.0	2009-06-03T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_June_2009.csv	-76.994976553
False		25.0	150.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	3352778	150.0		1941237	6364.0	2012-02-19T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_February_2012.csv	-77.0140367592
False	805065.0	25.0	100.0	2200 BLK K ST NW W/B	591075	100.0		2826632	4361.0	2012-11-25T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_November_2012.csv	-77.0499797097
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3241485			3575100	6993.0	2015-04-18T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_April_2015.csv	-77.018353403
False	806823.0	25.0	150.0	M ST W/B @ WHITEHURST FWY NW	3281060			2171680	5856.0	2012-05-15T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	393908.51	38.9050308928	137465.2499	Moving_Violations_in_May_2012.csv	-77.0702311293
False	287175.0	25.0	50.0	2700 BLK NEW YORK AVE NE (W/B)	1451083	50.0		610121		2009-10-02T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402549.67	38.9179846451	138901.29	Moving_Violations_in_October_2009.csv	-76.9706017784
False	904122.0	25.0	100.0	K ST W/B @ 25TH ST NW	2901549			3266957	4361.0	2014-09-10T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395376.196858	38.9025362612	137187.332477	Moving_Violations_in_September_2014.csv	-77.053308287
	803037.0			2000 BLOCK WYOMING AV NW NORTH SIDE	11749470			1329468	2737.0	2014-07-10T00:00:00.000Z			P269	NO STANDING ANYTIME	396059.0	38.9182921835	138936.0	Moving_Violations_in_July_2014.csv	-77.0454465569
False	913925.0	25.0	150.0	NEW YORK AVE SW/B @ N CAPITOL ST NE	2117324			2827362	13000.0	2012-11-26T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399226.6082	38.9074062424	137726.6274	Moving_Violations_in_November_2012.csv	-77.0089190214
False		25.0	125.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3129323	125.0		1983688	6993.0	2012-03-06T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_March_2012.csv	-77.018353403
False		25.0	150.0	DC295 SW .3 MILES S/O EXIT 1 N/B	2785255			2318027	14688.0	2012-07-06T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_July_2012.csv	-77.0172487613
False	805065.0	25.0	150.0	2200 BLOCK K ST NW E/B	3679820			4061375	4361.0	2015-10-13T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_October_2015.csv	-77.0499797097
False	800338.0	23.0	25.0	100 INDEPENDENCE AVE SE	91133			801621	287.0	2010-01-04T00:00:00.000Z	Moving	0.0	T639	ONE RUNNING LIGHT	399591.516062	38.8876226872	135530.468347	Moving_Violations_in_January_2010.csv	-77.0047105484
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	1818844			3709100	6993.0	2015-06-10T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_June_2015.csv	-77.018353403
False	803576.0	25.0	125.0	200 BLK 19TH ST SE N/B	448148	125.0		1833728	3072.0	2012-01-16T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401973.2	38.8872274581	135486.83	Moving_Violations_in_January_2012.csv	-76.97725892
False	905603.0	25.0	150.0	12TH ST N/B AT CONSTITUTION AVE NW	269511			2751228	7383.0	2012-10-30T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	397558.981244	38.892093179	136027.093532	Moving_Violations_in_October_2011.csv	-77.0281397054
False	802175.0	3.0	50.0	1000 10TH ST NW BLOCK CENTER SPAN	2905772			3714532	1820.0	2015-06-12T00:00:00.000Z	Moving	0.0	T747	OBSTRUCTED TAGS	397746.02	38.9030579966	137244.22	Moving_Violations_in_June_2015.csv	-77.0259877194
False	811018.0	25.0	100.0	2800 BLK MILITARY RD NW (W/B)	1576470			2882505	9450.0	2012-12-20T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	394963.59	38.9610209349	143679.89	Moving_Violations_in_December_2012.csv	-77.0581127176
False	906275.0	25.0	75.0	NY AVE W/B AT 4TH ST NW	1967803			112050	5435.0	2009-02-22T00:00:00.000Z	Photo	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	398596.559997	38.9048865706	137447.010013	Moving_Violations_in_February_2009.csv	-77.0161825226
False	230890.0	3.0	500.0	1300 MONROE ST NW BLOCK NORTH SIDE	1240556	500.0		2760502	9051.0	2012-11-03T00:00:00.000Z	Moving	0.0	T711	OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH	397386.05	38.9320339178	140460.9	Moving_Violations_in_November_2012.csv	-77.0301499501
False	905896.0	6.0	50.0	BENNING RD SE @ F ST SE	2696414	50.0		1402416	8325.0	2010-10-21T00:00:00.000Z	Moving	100.0	T713	SEAT BELT REGULATION VIOLATION	405759.169987	38.8822811542	134939.599995	Moving_Violations_in_October_2010.csv	-76.9336259282
False	307092.0	1.0	100.0	700 8TH ST SE	2116438	100.0		3085925	1852.0	2014-05-23T00:00:00.000Z	Moving	0.0	T219	PASS WITHOUT CAUTION	400460.37	38.879810154	134663.22	Moving_Violations_in_May_2014.csv	-76.9946965488
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	1390237			4147762	4361.0	2015-12-12T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_December_2015.csv	-77.0499797097
False	903573.0	25.0	75.0	14TH ST S/B AT U ST NW	1991022			758586	2331.0	2009-12-10T00:00:00.000Z	Photo	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	397229.130011	38.9170055784	138792.679998	Moving_Violations_in_December_2009.csv	-77.031953032
False		25.0	125.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2365053			2001554	14746.0	2012-03-12T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_March_2012.csv	-76.994976553
False	800638.0	25.0	100.0	1900 BLK BRANCH AVE SE N/B	813166			2892643	675.0	2012-12-24T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403477.897953	38.8668720932	133227.748409	Moving_Violations_in_December_2012.csv	-76.9599270048
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	2383703			3428777	6993.0	2015-01-24T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_January_2015.csv	-77.018353403
False		25.0	125.0	DC295 NE AT BENNING RD EXIT N/B	1433755	125.0		2090129	5134.0	2012-04-14T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404307.5	38.8971950819	136594.24	Moving_Violations_in_April_2012.csv	-76.9503465327
False	288753.0	25.0	100.0	600 BLK NEW YORK AVENUE NE W/B	2572751	100.0		1015020	14658.0	2010-04-29T00:00:00.000Z	Photo	200.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_April_2010.csv	-76.995608706
False	800001.0	25.0	100.0	1900 BLK SOUTHERN AVE SE NE/B	2145241	100.0		4019589	2.0	2015-09-30T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402044.42	38.8406090119	130311.86	Moving_Violations_in_September_2015.csv	-76.9764534128
False	812484.0	25.0	125.0	600 BLK MISSOURI AVE NW NW/B	1615177			1969401	10729.0	2012-02-29T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398103.155	38.9589778688	143451.715	Moving_Violations_in_February_2012.csv	-77.0218875811
False	904652.0	25.0	50.0	10TH ST N/B @ GIRARD ST NE	703264	50.0		3923571	4723.0	2015-08-28T00:00:00.000Z	Photo	0.0	T128	PASSING STOP SIGN WITHOUT COMING TO A FULL STOP	400655.999999	38.9265092517	139847.210015	Moving_Violations_in_August_2015.csv	-76.9924369777
False		25.0	50.0	SUITLAND PK .3 MILES PRIOR TO FIRTH	1829790			589494	3557.0	2009-09-22T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400413.4347	38.8612877655	132607.0948	Moving_Violations_in_September_2009.csv	-76.9952387104
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3906506	100.0		3373328	6993.0	2014-12-18T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_December_2014.csv	-77.018353403
False	286707.0	25.0	100.0	2200 BLK SOUTH DAKOTA AVE NE SE/B	2778552	100.0		3304961	9851.0	2014-10-18T00:00:00.000Z	Photo	240.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403599.77	38.9200200968	139127.65	Moving_Violations_in_October_2014.csv	-76.9584917822
False	903210.0	25.0	150.0	GEORGIA AVE S/B @ MISSOURI AVE NW	3141839			3319548	2731.0	2014-11-02T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	397572.372636	38.9612668592	143705.959203	Moving_Violations_in_November_2014.csv	-77.0280125069
False	807266.0	25.0	50.0	800 BLK EASTERN AVENUE NE (E/B)	2848857			172409	6230.0	2009-03-21T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407128.67	38.8994757558	136849.45	Moving_Violations_in_March_2009.csv	-76.9178221773
False		25.0	125.0	DC295 SW .7 MILES S/O EXIT 1 S/B	1811822			1718389	6993.0	2011-11-19T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_November_2011.csv	-77.018353403
False	301049.0	25.0	50.0	3400 BLK BENNING ROAD NE W/B	3438782			1005454	6467.0	2010-04-25T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404151.99	38.8969859353	136570.94	Moving_Violations_in_April_2010.csv	-76.9521393524
False	802681.0	25.0	125.0	100 BLK FLORIDA AVE NW SE/B	662285			2086537	2059.0	2012-04-13T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398895.59	38.9123664469	138277.29	Moving_Violations_in_April_2012.csv	-77.0127363459
False	805065.0	25.0	150.0	2200 BLK K ST NW W/B	1646763	150.0		2902475	4361.0	2012-12-28T00:00:00.000Z	Photo	300.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_December_2012.csv	-77.0499797097
False		25.0	100.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2794693			427237	14746.0	2009-07-18T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_July_2009.csv	-76.994976553
False	806823.0	25.0	150.0	M ST W/B @ WHITEHURST FWY NW	3566873	150.0		2680891	5856.0	2012-10-04T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	393908.51	38.9050308928	137465.2499	Moving_Violations_in_October_2011.csv	-77.0702311293
False	812484.0	25.0	125.0	600 BLK MISSOURI AVE NW NW/B	2304618			1712707	10729.0	2011-11-09T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398103.155	38.9589778688	143451.715	Moving_Violations_in_November_2011.csv	-77.0218875811
False	803455.0	25.0	100.0	UNIT BLK IRVING ST NW E/B	585349			3663630	2931.0	2015-05-25T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399171.83	38.9312316233	140371.45	Moving_Violations_in_May_2015.csv	-77.0095537727
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	459393			3201665	4361.0	2014-08-03T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_August_2014.csv	-77.0499797097
False	301049.0	25.0	50.0	3400 BLK BENNING ROAD NE W/B	1868898			634506	6467.0	2009-10-12T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404151.99	38.8969859353	136570.94	Moving_Violations_in_October_2009.csv	-76.9521393524
False	74603.0	25.0	100.0	1100 BLK MICHIGAN AVE NE W/B	3887567			4070961	9493.0	2015-10-17T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400641.56	38.9380717842	141130.75	Moving_Violations_in_October_2015.csv	-76.9926023075
False		25.0	150.0	DC295 NE UNDER BENNING RD N/B	2266612			1838386	5134.0	2012-01-18T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	404147.9324	38.8956810873	136426.0894	Moving_Violations_in_January_2012.csv	-76.9521870018
False		25.0	125.0	I395 SW AFTER EXIT 4 E/B	2867740			2556914	4607.0	2012-09-02T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	397034.8	38.878982807	134571.92	Moving_Violations_in_September_2012.csv	-77.034175619
False	288753.0	25.0	150.0	600 BLK NEW YORK AVE NE E/B	475712			3571367	14658.0	2015-04-17T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_April_2015.csv	-76.995608706
False	243076.0	22.0	25.0	1100 BLK 16TH ST NW	2052312			2159579	3036.0	2012-05-11T00:00:00.000Z	Moving	0.0	T181	IMPROPER TURN AT AN INTERSECTION	396795.53	38.9039329091	137341.67	Moving_Violations_in_May_2012.csv	-77.0369460772
False	804735.0	25.0	125.0	5400 BLK 16TH STREET NW S/B	4010761			1346692	4083.0	2010-09-23T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	396844.36	38.9543810691	142941.83	Moving_Violations_in_September_2010.csv	-77.0364088759
False	904041.0	25.0	150.0	CONNECTICUT AVE S/B @ PORTER ST. NW	3060459			2307803	909.0	2012-07-02T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	394863.719993	38.9368322345	140994.790016	Moving_Violations_in_July_2012.csv	-77.0592449172
False		25.0	200.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	3824662			1215487	14746.0	2010-07-29T00:00:00.000Z	Photo	200.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_July_2010.csv	-76.994976553
False	811468.0	25.0		9TH ST TUNNEL NW S/B	215020			2149431	9838.0	2012-05-07T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	397920.14	38.8897567631	135767.63	Moving_Violations_in_May_2012.csv	-77.0239758727
False	146162.0	25.0	50.0	100 BLK MICHIGAN AVENUE NE E/B	1443333			402836	2623.0	2009-07-07T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_July_2009.csv	-77.0061921948
False		25.0	50.0	DC295 SE .75 MI S/O PA AVE SE NE/B	2802152			674026	14707.0	2009-10-30T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401399.072	38.8709707008	133682.0844	Moving_Violations_in_October_2009.csv	-76.9838800675
True	279239.0	2.0	25.0	1600 I ST NW	63602	25.0		2630842	3334.0	2012-09-20T00:00:00.000Z	Moving	50.0	T018	BACK UP WITHOUT CAUTION	396786.07	38.9011472208	137032.44	Moving_Violations_in_September_2012.csv	-77.0370536928
False		25.0		DC295 .4 MI S/O BURROUGHS AV NE S/B	2158277			2477324	5134.0	2012-08-18T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404601.2512	38.8998525447	136889.4048	Moving_Violations_in_August_2012.csv	-76.9469582683
False	301049.0	25.0	125.0	3400 BLK BENNING ROAD NE W/B	3559900			2041174	6467.0	2012-03-27T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404151.99	38.8969859353	136570.94	Moving_Violations_in_March_2012.csv	-76.9521393524
False		25.0	125.0	I395 SW AFTER EXIT 4 E/B	3993647			2313563	4607.0	2012-07-04T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	397034.8	38.878982807	134571.92	Moving_Violations_in_July_2012.csv	-77.034175619
False		25.0	125.0	SE/SW FRWY @ 8TH ST EXIT SE (W/B)	460783			1210729	14746.0	2010-07-27T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400363.075	38.8789765637	134570.6801	Moving_Violations_in_July_2010.csv	-76.995817916
False		25.0	150.0	DC295 SW .3 MILES S/O EXIT 1 N/B	759812	150.0		1792365	14688.0	2012-01-07T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_January_2012.csv	-77.0172487613
False	900244.0	25.0	150.0	3RD ST S/B @ NEW YORK AVE NW	2934954	150.0		3075713	3929.0	2014-05-18T00:00:00.000Z	Photo	300.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	398679.659997	38.9052149638	137483.450013	Moving_Violations_in_May_2014.csv	-77.015224534
False	807266.0	25.0	125.0	800 BLK EASTERN AVENUE NE (W/B)	510037			1715987	6230.0	2011-11-14T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407128.67	38.8994757558	136849.45	Moving_Violations_in_November_2011.csv	-76.9178221773
False	286707.0	25.0	100.0	2200 BLK SOUTH DAKOTA AVE NE SE/B	4099447			2893859	9851.0	2012-12-25T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403599.77	38.9200200968	139127.65	Moving_Violations_in_December_2012.csv	-76.9584917822
False	901924.0	5.0	75.0	13TH ST & MICHIGAN AVE NE	2308728			866287	890.0	2010-02-23T00:00:00.000Z	Moving	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	401013.896959	38.9404792287	141398.036449	Moving_Violations_in_February_2010.csv	-76.9883072475
False	812484.0	25.0	125.0	600 BLK MISSOURI AVE NW NW/B	263448	125.0		2584443	10729.0	2012-09-07T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398103.155	38.9589778688	143451.715	Moving_Violations_in_September_2012.csv	-77.0218875811
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	2681364	100.0		3207327	4361.0	2014-08-06T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_August_2014.csv	-77.0499797097
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	1853192			1174902	14658.0	2010-07-11T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_July_2010.csv	-76.995608706
False	815777.0	25.0	100.0	1400 BLK S CAPITOL ST SW S/B	402278	100.0		3860877	13794.0	2015-08-05T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399211.6	38.8725120372	133853.1	Moving_Violations_in_August_2015.csv	-77.00908761
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	3821570			451627	14658.0	2009-07-28T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_July_2009.csv	-76.995608706
False		25.0	125.0	SOUTHWEST FWY SW @ EXIT 4 W/B	2723598			2606557	5024.0	2012-09-13T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398165.1201	38.8825499724	134967.56	Moving_Violations_in_September_2012.csv	-77.0211499631
False	904041.0	25.0	150.0	CONNECTICUT AVE S/B @ PORTER ST. NW	831500			2082974	909.0	2012-04-11T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	394863.719993	38.9368322345	140994.790016	Moving_Violations_in_April_2012.csv	-77.0592449172
False	804735.0	25.0	50.0	5400 BLK 16TH STREET NW S/B	1400898			763777	4083.0	2009-12-12T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	396844.36	38.9543810691	142941.83	Moving_Violations_in_December_2009.csv	-77.0364088759
False	800500.0	25.0	50.0	600 BLK FLORIDA AVE NE NW/B	2743751	50.0		961654	423.0	2010-04-07T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400197.9	38.9059694823	137567.1	Moving_Violations_in_April_2010.csv	-76.9977206631
False		25.0	150.0	DC295 SW .3 MILES S/O EXIT 1 N/B	2443088			4350051	14688.0	2015-11-15T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_November_2015.csv	-77.0172487613
False	146162.0	25.0	100.0	100 BLK MICHIGAN AVE NE W/B	820157			270377	2623.0	2009-05-09T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_May_2009.csv	-77.0061921948
False	807819.0	25.0	50.0	5200 BLK 14TH STREET NW (S/B)	3432148	50.0		254274	6705.0	2009-05-01T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	397102.63	38.9535033827	142844.3	Moving_Violations_in_May_2009.csv	-77.0334288055
False	800001.0	25.0	150.0	1900 BLK SOUTHERN AVENUE SE (NE/B)	2701481			2529898	2.0	2012-08-27T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	402044.42	38.8406090119	130311.86	Moving_Violations_in_August_2012.csv	-76.9764534128
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	720440			3774716	6993.0	2015-07-05T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_July_2015.csv	-77.018353403
False	286707.0	25.0	100.0	2200 BLK SOUTH DAKOTA AVE NE SE/B	1124545			3928508	9851.0	2015-08-29T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403599.77	38.9200200968	139127.65	Moving_Violations_in_August_2015.csv	-76.9584917822
True	804989.0	4.0	5.0	700 TAYLOR ST NE	4003166	5.0		3322628	4306.0	2014-11-06T00:00:00.000Z	Moving	0.0	T656	CANCELLED, SUSPENDED, REVOKED, OR ALTERED PERMIT	400374.71	38.9407361416	141426.5	Moving_Violations_in_November_2014.csv	-76.9956800878
False	903709.0	25.0	200.0	E CAPITOL ST W/B @ SOUTHERN AVE NE	3013869			3831122	3664.0	2015-07-26T00:00:00.000Z	Photo	200.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	407514.302757	38.8897577145	135771.026811	Moving_Violations_in_July_2015.csv	-76.9133883573
False	300930.0	2.0	100.0	1800 K ST NW	3193202			3799231		2015-07-13T00:00:00.000Z	Moving	100.0	T125	DRIVE AT UNREASONABLE SPEED	396349.28	38.9022379585	137153.71	Moving_Violations_in_July_2015.csv	-77.0420898182
False	286707.0	25.0	100.0	2200 BLK SOUTH DAKOTA AVE NE SE/B	3466000			3706692	9851.0	2015-06-09T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403599.77	38.9200200968	139127.65	Moving_Violations_in_June_2015.csv	-76.9584917822
False		25.0	125.0	DC295 NE UNDER BENNING RD N/B	2248818			1926148	5134.0	2012-02-14T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404147.9324	38.8956810873	136426.0894	Moving_Violations_in_February_2012.csv	-76.9521870018
False	146162.0	25.0	150.0	100 BLK MICHIGAN AVENUE NE E/B	2012182			1245731	2623.0	2010-08-07T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_August_2010.csv	-77.0061921948
False	813064.0	25.0	30.0	E/B 1800 NY AVE NE	2855000			3248441	11236.0	2014-08-30T00:00:00.000Z	Moving	30.0	T333	FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE	402158.31	38.9172942137	138824.53	Moving_Violations_in_August_2014.csv	-76.9751148317
